.2021-05-03 10:48:24,786 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Execution python script started.
2021-05-04 06:21:23,478 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 389035 records read from table:termincep.
2021-05-04 06:21:23,636 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table TERMINCEP created successfully with 205871 records and 5 columns.
2021-05-04 06:21:24,920 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Connected to SQLite temporary work DB
2021-05-04 06:21:24,920 - GW_IPM_RENRATIO REGIONAL AUTO INFO - executing Hhld2 table
2021-05-04 06:21:25,403 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table HHLD2 created successfully with 32661 records.
2021-05-04 06:21:25,403 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Sqlite working DB connection is closed.
2021-05-04 06:21:25,890 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 32661 records read from table:Hhld2.
2021-05-04 06:21:26,205 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Inf202012 created successfully with 32661 records
2021-05-04 06:21:28,010 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 57892 records read from table:inforce202101.
2021-05-04 06:21:28,010 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table INFORCE202101 created successfully with 57892 records and 117 columns.
2021-05-04 06:21:34,756 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 57892 records read from table:inforce202101.
2021-05-04 06:21:34,795 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Gen1 created successfully with 57892 records
2021-05-04 06:21:35,460 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 9839 records read from table:Gen1.
2021-05-04 06:21:35,623 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Gen1 created successfully with 9839 records
2021-05-04 06:21:43,839 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 325790 records read from table:inforcegenii202101.
2021-05-04 06:21:43,839 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table INFORCEGENII202101 created successfully with 325790 records and 213 columns.
2021-05-04 06:22:57,020 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 325790 records read from table:inforcegenii202101.
2021-05-04 06:22:58,728 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Gen2 created successfully with 325790 records
2021-05-04 06:23:41,031 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 56408 records read from table:Gen2.
2021-05-04 06:23:44,227 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Gen2 created successfully with 56408 records
2021-05-04 06:23:50,036 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Renew1 created successfully with 66247 records
2021-05-04 06:23:50,864 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 33195 records read from table:agent.
2021-05-04 06:23:50,864 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table AGENT created successfully with 33195 records and 14 columns.
2021-05-04 06:23:51,412 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 33195 records read from table:agent202101.
2021-05-04 06:23:51,426 - GW_IPM_RENRATIO REGIONAL AUTO INFO - agent created successfully with 33195 records
2021-05-04 06:23:51,573 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Connected to SQLite temporary work DB
2021-05-04 06:23:51,573 - GW_IPM_RENRATIO REGIONAL AUTO INFO - executing Renew2 table
2021-05-04 06:23:51,796 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table RENEW2 created successfully with 66247 records.
2021-05-04 06:23:51,796 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Sqlite working DB connection is closed.
2021-05-04 06:23:52,689 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 66247 records read from table:Renew2.
2021-05-04 06:23:52,722 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Renew2 created successfully with 66247 records
2021-05-04 06:23:54,673 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 378172 records read from table:InfRen202102.
2021-05-04 06:23:54,696 - GW_IPM_RENRATIO REGIONAL AUTO INFO - InfRenSubset202102 created successfully with 57845 records
2021-05-04 06:23:54,955 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Connected to SQLite temporary work DB
2021-05-04 06:23:54,955 - GW_IPM_RENRATIO REGIONAL AUTO INFO - executing Renew3 table
2021-05-04 06:23:55,221 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table RENEW3 created successfully with 66247 records.
2021-05-04 06:23:55,221 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Sqlite working DB connection is closed.
2021-05-04 06:23:55,221 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Connected to SQLite temporary work DB
2021-05-04 06:23:55,221 - GW_IPM_RENRATIO REGIONAL AUTO INFO - executing Renew4 table
2021-05-04 06:23:55,504 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table RENEW4 created successfully with 66247 records.
2021-05-04 06:23:55,504 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Sqlite working DB connection is closed.
2021-05-04 06:23:56,495 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 66247 records read from table:Renew4.
2021-05-04 06:23:56,579 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Renew6 created successfully with 66247 records
2021-05-04 06:23:58,439 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 66247 records read from table:Renew6.
2021-05-04 06:23:58,733 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table HHLD1 created successfully with 34904 records and 31 columns.
2021-05-04 06:24:01,032 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 365044 records read from table:driver202101.
2021-05-04 06:24:01,032 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table DRIVER202101 created successfully with 365044 records and 43 columns.
2021-05-04 06:24:15,495 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 365044 records read from table:driver.
2021-05-04 06:24:15,768 - GW_IPM_RENRATIO REGIONAL AUTO INFO - driver created successfully with 365044 records
2021-05-04 06:24:19,653 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 315564 records read from table:drivergenii202101.
2021-05-04 06:24:19,653 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table DRIVERGENII202101 created successfully with 315564 records and 72 columns.
2021-05-04 06:24:29,121 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 365044 records read from table:driver.
2021-05-04 06:24:41,252 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 315564 records read from table:drivergenii.
2021-05-04 06:24:45,230 - GW_IPM_RENRATIO REGIONAL AUTO INFO - driver created successfully with 637066 records
2021-05-04 06:24:48,372 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 637066 records read from table:driver.
2021-05-04 06:24:48,585 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table DRIVER created successfully with 202918 records and 9 columns.
2021-05-04 06:24:54,077 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 57892 records read from table:inforce202101.
2021-05-04 06:24:54,126 - GW_IPM_RENRATIO REGIONAL AUTO INFO - termincep created successfully with 57892 records
2021-05-04 06:25:42,717 - GW_IPM_RENRATIO REGIONAL AUTO INFO - termincep created successfully with 383682 records
2021-05-04 06:25:44,227 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 383682 records read from table:termincep.
2021-05-04 06:25:44,383 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table TERMINCEP created successfully with 202940 records and 5 columns.
2021-05-04 06:25:45,660 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Connected to SQLite temporary work DB
2021-05-04 06:25:45,660 - GW_IPM_RENRATIO REGIONAL AUTO INFO - executing Hhld2 table
2021-05-04 06:25:46,136 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table HHLD2 created successfully with 34904 records.
2021-05-04 06:25:46,136 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Sqlite working DB connection is closed.
2021-05-04 06:25:46,644 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 34904 records read from table:Hhld2.
2021-05-04 06:25:46,973 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Inf202101 created successfully with 34904 records
2021-05-04 06:25:48,746 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 57047 records read from table:inforce202102.
2021-05-04 06:25:48,746 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table INFORCE202102 created successfully with 57047 records and 117 columns.
2021-05-04 06:25:55,363 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 57047 records read from table:inforce202102.
2021-05-04 06:25:55,402 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Gen1 created successfully with 57047 records
2021-05-04 06:25:55,967 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 0 records read from table:Gen1.
2021-05-04 06:25:55,967 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Gen1 created successfully with 0 records
2021-05-04 06:26:03,919 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 321125 records read from table:inforcegenii202102.
2021-05-04 06:26:03,919 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table INFORCEGENII202102 created successfully with 321125 records and 213 columns.
2021-05-04 06:27:16,166 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 321125 records read from table:inforcegenii202102.
2021-05-04 06:27:17,776 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Gen2 created successfully with 321125 records
2021-05-04 06:27:52,353 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 0 records read from table:Gen2.
2021-05-04 06:27:52,353 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Gen2 created successfully with 0 records
2021-05-04 06:27:55,519 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Renew1 created successfully with 0 records
2021-05-04 06:27:55,750 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 33369 records read from table:agent.
2021-05-04 06:27:55,751 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table AGENT created successfully with 33369 records and 14 columns.
2021-05-04 06:27:56,309 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 33369 records read from table:agent202102.
2021-05-04 06:27:56,320 - GW_IPM_RENRATIO REGIONAL AUTO INFO - agent created successfully with 33369 records
2021-05-04 06:27:56,462 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Connected to SQLite temporary work DB
2021-05-04 06:27:56,462 - GW_IPM_RENRATIO REGIONAL AUTO INFO - executing Renew2 table
2021-05-04 06:27:56,554 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table RENEW2 created successfully with None records.
2021-05-04 06:27:56,554 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Sqlite working DB connection is closed.
2021-05-04 06:27:56,568 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 0 records read from table:Renew2.
2021-05-04 06:27:56,568 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Renew2 created successfully with 0 records
2021-05-04 06:27:57,568 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 66247 records read from table:Renew6.
2021-05-04 06:27:57,850 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table HHLD1 created successfully with 34904 records and 31 columns.
2021-05-04 06:28:00,127 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 359695 records read from table:driver202102.
2021-05-04 06:28:00,127 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table DRIVER202102 created successfully with 359695 records and 43 columns.
2021-05-04 06:28:14,557 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 359695 records read from table:driver.
2021-05-04 06:28:14,841 - GW_IPM_RENRATIO REGIONAL AUTO INFO - driver created successfully with 359695 records
2021-05-04 06:28:18,704 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 310973 records read from table:drivergenii202102.
2021-05-04 06:28:18,704 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table DRIVERGENII202102 created successfully with 310973 records and 72 columns.
2021-05-04 06:28:28,287 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 359695 records read from table:driver.
2021-05-04 06:28:40,310 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 310973 records read from table:drivergenii.
2021-05-04 06:28:44,230 - GW_IPM_RENRATIO REGIONAL AUTO INFO - driver created successfully with 627923 records
2021-05-04 06:28:47,455 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 627923 records read from table:driver.
2021-05-04 06:28:47,662 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table DRIVER created successfully with 199969 records and 9 columns.
2021-05-04 06:28:53,221 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 57047 records read from table:inforce202102.
2021-05-04 06:28:53,267 - GW_IPM_RENRATIO REGIONAL AUTO INFO - termincep created successfully with 57047 records
2021-05-04 06:29:40,790 - GW_IPM_RENRATIO REGIONAL AUTO INFO - termincep created successfully with 378172 records
2021-05-04 06:29:42,281 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 378172 records read from table:termincep.
2021-05-04 06:29:42,434 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table TERMINCEP created successfully with 199990 records and 5 columns.
2021-05-04 06:29:43,666 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Connected to SQLite temporary work DB
2021-05-04 06:29:43,666 - GW_IPM_RENRATIO REGIONAL AUTO INFO - executing Hhld2 table
2021-05-04 06:29:44,151 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table HHLD2 created successfully with 34904 records.
2021-05-04 06:29:44,151 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Sqlite working DB connection is closed.
2021-05-04 06:29:44,684 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 34904 records read from table:Hhld2.
2021-05-04 06:29:45,019 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Inf202102 created successfully with 34904 records
2021-05-04 06:29:46,589 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 32661 records read from table:Inf202012.
2021-05-04 06:29:46,845 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Inf202012 created successfully with 32661 records
2021-05-04 06:29:48,255 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 32661 records read from table:Inf202012.
2021-05-04 06:29:51,129 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table SUMMARYPREMIER created successfully with 8579 records and 10 columns.
2021-05-04 06:29:51,297 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 8579 records read from table:summaryPremier.
2021-05-04 06:29:51,312 - GW_IPM_RENRATIO REGIONAL AUTO INFO - summaryPremier created successfully with 8579 records
2021-05-04 06:29:52,147 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 32661 records read from table:Inf202012.
2021-05-04 06:29:55,291 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table SUMMARYMULTIPROD created successfully with 7943 records and 10 columns.
2021-05-04 06:29:55,463 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 7943 records read from table:summaryMultiProd.
2021-05-04 06:29:55,479 - GW_IPM_RENRATIO REGIONAL AUTO INFO - summaryMultiProd created successfully with 7943 records
2021-05-04 06:29:56,359 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 32661 records read from table:Inf202012.
2021-05-04 06:29:59,501 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table SUMMARYCOVERAGE created successfully with 5673 records and 10 columns.
2021-05-04 06:29:59,642 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 5673 records read from table:summaryCoverage.
2021-05-04 06:29:59,655 - GW_IPM_RENRATIO REGIONAL AUTO INFO - summaryCoverage created successfully with 5673 records
2021-05-04 06:30:00,504 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 32661 records read from table:Inf202012.
2021-05-04 06:30:03,613 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table SUMMARYNOVEH created successfully with 12623 records and 10 columns.
2021-05-04 06:30:03,858 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 12623 records read from table:summaryNoVeh.
2021-05-04 06:30:03,877 - GW_IPM_RENRATIO REGIONAL AUTO INFO - summaryNoVeh created successfully with 12623 records
2021-05-04 06:30:04,834 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 32661 records read from table:Inf202012.
2021-05-04 06:30:08,283 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table SUMMARYVEHAGEN created successfully with 15049 records and 10 columns.
2021-05-04 06:30:08,569 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 15049 records read from table:summaryVehAgeN.
2021-05-04 06:30:08,597 - GW_IPM_RENRATIO REGIONAL AUTO INFO - summaryVehAgeN created successfully with 15049 records
2021-05-04 06:30:09,555 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 32661 records read from table:Inf202012.
2021-05-04 06:30:13,049 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table SUMMARYMEM created successfully with 7593 records and 10 columns.
2021-05-04 06:30:13,231 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 7593 records read from table:summaryMem.
2021-05-04 06:30:13,246 - GW_IPM_RENRATIO REGIONAL AUTO INFO - summaryMem created successfully with 7593 records
2021-05-04 06:30:14,159 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 32661 records read from table:Inf202012.
2021-05-04 06:30:17,584 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table SUMMARYAGEOLDEST created successfully with 8309 records and 10 columns.
2021-05-04 06:30:17,775 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 8309 records read from table:summaryAgeOldest.
2021-05-04 06:30:17,792 - GW_IPM_RENRATIO REGIONAL AUTO INFO - summaryAgeOldest created successfully with 8309 records
2021-05-04 06:30:18,690 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 32661 records read from table:Inf202012.
2021-05-04 06:30:22,535 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table SUMMARYAGEYOUNGEST created successfully with 5673 records and 10 columns.
2021-05-04 06:30:22,697 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 5673 records read from table:summaryAgeYoungest.
2021-05-04 06:30:22,712 - GW_IPM_RENRATIO REGIONAL AUTO INFO - summaryAgeYoungest created successfully with 5673 records
2021-05-04 06:30:23,733 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 32661 records read from table:Inf202012.
2021-05-04 06:30:27,609 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table SUMMARYAGETENURETXT created successfully with 14819 records and 10 columns.
2021-05-04 06:30:27,907 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 14819 records read from table:summaryTenuretxt.
2021-05-04 06:30:27,930 - GW_IPM_RENRATIO REGIONAL AUTO INFO - summaryTenuretxt created successfully with 14819 records
2021-05-04 06:30:28,959 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 32661 records read from table:Inf202012.
2021-05-04 06:30:32,931 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table SUMMARYEFT created successfully with 8303 records and 10 columns.
2021-05-04 06:30:33,123 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 8303 records read from table:summaryEFT.
2021-05-04 06:30:33,140 - GW_IPM_RENRATIO REGIONAL AUTO INFO - summaryEFT created successfully with 8303 records
2021-05-04 06:30:34,145 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 32661 records read from table:Inf202012.
2021-05-04 06:30:37,602 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table SUMMARYCVED created successfully with 12211 records and 10 columns.
2021-05-04 06:30:37,851 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 12211 records read from table:summaryCVED.
2021-05-04 06:30:37,871 - GW_IPM_RENRATIO REGIONAL AUTO INFO - summaryCVED created successfully with 12211 records
2021-05-04 06:30:38,901 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 32661 records read from table:Inf202012.
2021-05-04 06:30:42,888 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table SUMMARYPRIORINS created successfully with 10587 records and 10 columns.
2021-05-04 06:30:43,082 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 10587 records read from table:summaryPriorIns.
2021-05-04 06:30:43,098 - GW_IPM_RENRATIO REGIONAL AUTO INFO - summaryPriorIns created successfully with 0 records
2021-05-04 06:30:44,016 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 32661 records read from table:Inf202012.
2021-05-04 06:30:47,875 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table SUMMARYVHLEVELB created successfully with 17633 records and 10 columns.
2021-05-04 06:30:48,213 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 17633 records read from table:summaryVHlevelB.
2021-05-04 06:30:48,242 - GW_IPM_RENRATIO REGIONAL AUTO INFO - summaryVHlevelB created successfully with 17633 records
2021-05-04 06:30:49,358 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 32661 records read from table:Inf202012.
2021-05-04 06:30:53,398 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table SUMMARYVHLEVELW created successfully with 21427 records and 10 columns.
2021-05-04 06:30:53,783 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 21427 records read from table:summaryVHlevelW.
2021-05-04 06:30:53,820 - GW_IPM_RENRATIO REGIONAL AUTO INFO - summaryVHlevelW created successfully with 21427 records
2021-05-04 06:30:55,035 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 32661 records read from table:Inf202012.
2021-05-04 06:30:59,117 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table SUMMARYPIF created successfully with 8225 records and 10 columns.
2021-05-04 06:30:59,316 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 8225 records read from table:summaryPIF.
2021-05-04 06:30:59,333 - GW_IPM_RENRATIO REGIONAL AUTO INFO - summaryPIF created successfully with 8225 records
2021-05-04 06:31:00,320 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 32661 records read from table:Inf202012.
2021-05-04 06:31:04,214 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table SUMMARYPREMIER2 created successfully with 11053 records and 10 columns.
2021-05-04 06:31:04,450 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 11053 records read from table:summaryPremier2.
2021-05-04 06:31:04,473 - GW_IPM_RENRATIO REGIONAL AUTO INFO - summaryPremier2 created successfully with 11053 records
2021-05-04 06:31:05,645 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 32661 records read from table:Inf202012.
2021-05-04 06:31:09,544 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table SUMMARYAAADRIVE created successfully with 7367 records and 10 columns.
2021-05-04 06:31:09,729 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 7367 records read from table:summaryAAADrive.
2021-05-04 06:31:09,742 - GW_IPM_RENRATIO REGIONAL AUTO INFO - summaryAAADrive created successfully with 7367 records
2021-05-04 06:31:11,269 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table FINALSUMMARY202012 created successfully with 172480 records and 16 columns.
2021-05-04 06:31:14,954 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 172480 records read from table:finalsummary202012.
2021-05-04 06:31:15,001 - GW_IPM_RENRATIO REGIONAL AUTO INFO - finalsummary202012 created successfully with 172480 records
2021-05-04 06:31:17,118 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 1025 records read from table:finalsummary202012.
2021-05-04 06:31:17,119 - GW_IPM_RENRATIO REGIONAL AUTO INFO - finalsummaryCaptiveEA202012 created successfully with 1025 records
2021-05-04 06:31:17,175 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 1025 records read from table:finalsummaryCaptiveEA202012.
2021-05-04 06:31:18,350 - GW_IPM_RENRATIO REGIONAL AUTO INFO - Table FINALSUMMARY2CAPTIVEEA202012 created successfully with 23645 records and 13 columns.
2021-05-04 06:31:18,743 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 23645 records read from table:finalsummary2CaptiveEA202012.
2021-05-04 06:31:18,745 - GW_IPM_RENRATIO REGIONAL AUTO INFO - finalsummary2CaptiveEA202012 created successfully with 23645 records
2021-05-04 06:31:20,647 - GW_IPM_RENRATIO REGIONAL AUTO INFO - finalsummaryout202012 created successfully with 196125 records
2021-05-04 06:31:24,678 - GW_IPM_RENRATIO REGIONAL AUTO INFO - There were total 196125 records read from table:finalsummaryout202012.
2021-05-04 06:31:24,971 - GW_IPM_RENRATIO REGIONAL AUTO INFO - fixempty202012 created successfully with 1150 records
